"InputCategories","UserDefinedCategories","Type","CorrectedPvalues","NumGenes","CategoryGenes"
"M1","25_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.01687537293706e-10,75,"ENSG00000010404, ENSG00000010818, ENSG00000040731, ENSG00000049759, ENSG00000054356, ENSG00000089057, ENSG00000095203, ENSG00000100678, ENSG00000101098, ENSG00000103056, ENSG00000103154, ENSG00000106089, ENSG00000107954, ENSG00000108960, ENSG00000110076, ENSG00000110675, ENSG00000111670, ENSG00000112541, ENSG00000113391, ENSG00000116852, ENSG00000117600, ENSG00000129355, ENSG00000129990, ENSG00000130558, ENSG00000131242, ENSG00000132359, ENSG00000132879, ENSG00000134775, ENSG00000135127, ENSG00000135454, ENSG00000137267, ENSG00000137727, ENSG00000138028, ENSG00000141404, ENSG00000145242, ENSG00000145911, ENSG00000150594, ENSG00000151746, ENSG00000153823, ENSG00000154162, ENSG00000154654, ENSG00000156687, ENSG00000156959, ENSG00000158089, ENSG00000161082, ENSG00000162065, ENSG00000162545, ENSG00000162631, ENSG00000162636, ENSG00000162706, ENSG00000163013, ENSG00000163449, ENSG00000163873, ENSG00000166257, ENSG00000168243, ENSG00000168843, ENSG00000169258, ENSG00000169744, ENSG00000171303, ENSG00000172247, ENSG00000173166, ENSG00000174521, ENSG00000177272, ENSG00000178947, ENSG00000184156, ENSG00000184611, ENSG00000185052, ENSG00000185352, ENSG00000186487, ENSG00000186642, ENSG00000187672, ENSG00000198133, ENSG00000204681, ENSG00000205363, ENSG00000271975"
"M3","lightyellow_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.22343013512816e-10,75,"ENSG00000007047, ENSG00000010310, ENSG00000010318, ENSG00000010322, ENSG00000055118, ENSG00000065717, ENSG00000065989, ENSG00000074855, ENSG00000076344, ENSG00000076826, ENSG00000088881, ENSG00000088899, ENSG00000089692, ENSG00000090539, ENSG00000092096, ENSG00000095539, ENSG00000099338, ENSG00000102924, ENSG00000103319, ENSG00000105464, ENSG00000105605, ENSG00000112659, ENSG00000113763, ENSG00000115194, ENSG00000118160, ENSG00000120645, ENSG00000123358, ENSG00000124313, ENSG00000126351, ENSG00000126583, ENSG00000129244, ENSG00000129946, ENSG00000130294, ENSG00000130475, ENSG00000130758, ENSG00000131409, ENSG00000134780, ENSG00000135924, ENSG00000138162, ENSG00000139200, ENSG00000140398, ENSG00000142235, ENSG00000145214, ENSG00000149527, ENSG00000149654, ENSG00000151651, ENSG00000164970, ENSG00000166407, ENSG00000167037, ENSG00000167535, ENSG00000167702, ENSG00000167861, ENSG00000170175, ENSG00000171476, ENSG00000176454, ENSG00000176533, ENSG00000177380, ENSG00000178233, ENSG00000181409, ENSG00000182272, ENSG00000183092, ENSG00000188747, ENSG00000188818, ENSG00000196405, ENSG00000196422, ENSG00000196557, ENSG00000196668, ENSG00000198873, ENSG00000204248, ENSG00000204421, ENSG00000214357, ENSG00000221890, ENSG00000227398, ENSG00000241973, ENSG00000258947"
"M19","9_Voineagu__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",4.03809673385305e-10,14,"ENSG00000106803, ENSG00000110700, ENSG00000112306, ENSG00000114391, ENSG00000130255, ENSG00000149273, ENSG00000156482, ENSG00000161016, ENSG00000164587, ENSG00000165502, ENSG00000182899, ENSG00000198242, ENSG00000198918, ENSG00000213741"
"M2","25_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",6.79331746281386e-10,65,"ENSG00000008086, ENSG00000009694, ENSG00000050030, ENSG00000067798, ENSG00000068366, ENSG00000069712, ENSG00000071575, ENSG00000077279, ENSG00000079841, ENSG00000101349, ENSG00000105143, ENSG00000106688, ENSG00000107282, ENSG00000112972, ENSG00000113161, ENSG00000117598, ENSG00000128578, ENSG00000133985, ENSG00000136603, ENSG00000136928, ENSG00000137486, ENSG00000139220, ENSG00000141431, ENSG00000143324, ENSG00000144583, ENSG00000145545, ENSG00000148948, ENSG00000149054, ENSG00000150394, ENSG00000150627, ENSG00000151229, ENSG00000152092, ENSG00000152495, ENSG00000152932, ENSG00000153233, ENSG00000153253, ENSG00000153563, ENSG00000153814, ENSG00000154975, ENSG00000158186, ENSG00000162409, ENSG00000164983, ENSG00000165434, ENSG00000166342, ENSG00000166501, ENSG00000169122, ENSG00000169760, ENSG00000169851, ENSG00000170091, ENSG00000170396, ENSG00000173452, ENSG00000173611, ENSG00000174482, ENSG00000184992, ENSG00000185090, ENSG00000185737, ENSG00000186469, ENSG00000186868, ENSG00000204442, ENSG00000223591, ENSG00000243444, ENSG00000260006, ENSG00000260230, ENSG00000261115, ENSG00000271614"
"M2","16_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",6.93926216537167e-10,37,"ENSG00000006432, ENSG00000040341, ENSG00000067715, ENSG00000075945, ENSG00000088538, ENSG00000091157, ENSG00000114948, ENSG00000115977, ENSG00000116133, ENSG00000116750, ENSG00000118276, ENSG00000118402, ENSG00000118473, ENSG00000119946, ENSG00000122873, ENSG00000125675, ENSG00000125814, ENSG00000131437, ENSG00000136531, ENSG00000138769, ENSG00000144406, ENSG00000151948, ENSG00000157064, ENSG00000158560, ENSG00000159164, ENSG00000160753, ENSG00000164742, ENSG00000165704, ENSG00000166111, ENSG00000169282, ENSG00000177570, ENSG00000182674, ENSG00000185900, ENSG00000188191, ENSG00000197535, ENSG00000198961, ENSG00000228794"
"M20","darkolivegreen_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",7.25602785972587e-10,12,"ENSG00000037965, ENSG00000078399, ENSG00000106006, ENSG00000108511, ENSG00000128652, ENSG00000128709, ENSG00000175879, ENSG00000180806, ENSG00000180818, ENSG00000250133, ENSG00000250451, ENSG00000253293"
"M5","6_Voineagu__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",8.61511242437162e-10,28,"ENSG00000006025, ENSG00000061938, ENSG00000085998, ENSG00000103091, ENSG00000103249, ENSG00000108465, ENSG00000112511, ENSG00000114270, ENSG00000125826, ENSG00000140400, ENSG00000140983, ENSG00000157353, ENSG00000160917, ENSG00000162572, ENSG00000162650, ENSG00000163794, ENSG00000165684, ENSG00000167685, ENSG00000169231, ENSG00000169696, ENSG00000171298, ENSG00000175634, ENSG00000177666, ENSG00000180902, ENSG00000182979, ENSG00000185324, ENSG00000214021, ENSG00000215440"
"M17","brown4_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.04990688961406e-09,87,"ENSG00000007384, ENSG00000007866, ENSG00000011028, ENSG00000012822, ENSG00000014164, ENSG00000074181, ENSG00000076067, ENSG00000077150, ENSG00000090006, ENSG00000090020, ENSG00000100258, ENSG00000100299, ENSG00000102935, ENSG00000103148, ENSG00000103202, ENSG00000103507, ENSG00000104897, ENSG00000105137, ENSG00000105329, ENSG00000105559, ENSG00000110046, ENSG00000110237, ENSG00000112033, ENSG00000114353, ENSG00000117984, ENSG00000119574, ENSG00000120738, ENSG00000120896, ENSG00000122877, ENSG00000124067, ENSG00000125534, ENSG00000128283, ENSG00000129219, ENSG00000130479, ENSG00000130511, ENSG00000130733, ENSG00000131435, ENSG00000132005, ENSG00000135723, ENSG00000137726, ENSG00000140464, ENSG00000141867, ENSG00000141971, ENSG00000144579, ENSG00000145506, ENSG00000148180, ENSG00000152284, ENSG00000154146, ENSG00000155366, ENSG00000157933, ENSG00000159840, ENSG00000160767, ENSG00000161847, ENSG00000165458, ENSG00000165915, ENSG00000166484, ENSG00000166831, ENSG00000166925, ENSG00000167566, ENSG00000168487, ENSG00000169692, ENSG00000170345, ENSG00000171443, ENSG00000173548, ENSG00000175938, ENSG00000177426, ENSG00000178209, ENSG00000178531, ENSG00000181222, ENSG00000181588, ENSG00000181638, ENSG00000183386, ENSG00000183580, ENSG00000185340, ENSG00000185650, ENSG00000186635, ENSG00000197879, ENSG00000198816, ENSG00000213015, ENSG00000213719, ENSG00000214078, ENSG00000218891, ENSG00000222009, ENSG00000241839, ENSG00000243279, ENSG00000244486, ENSG00000261221"
"M5","midnightblue_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.24881982338675e-09,22,"ENSG00000005961, ENSG00000011243, ENSG00000075826, ENSG00000095370, ENSG00000103253, ENSG00000103269, ENSG00000104957, ENSG00000105717, ENSG00000108773, ENSG00000108785, ENSG00000144214, ENSG00000158106, ENSG00000160305, ENSG00000162572, ENSG00000162650, ENSG00000167615, ENSG00000168970, ENSG00000178971, ENSG00000185189, ENSG00000185324, ENSG00000196378, ENSG00000259715"
"M2","grey_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.54916833135557e-09,204,"ENSG00000000971, ENSG00000003987, ENSG00000006432, ENSG00000008086, ENSG00000011677, ENSG00000036530, ENSG00000065609, ENSG00000066032, ENSG00000067715, ENSG00000068615, ENSG00000073464, ENSG00000073711, ENSG00000074211, ENSG00000077063, ENSG00000077264, ENSG00000077279, ENSG00000079459, ENSG00000081026, ENSG00000081181, ENSG00000085871, ENSG00000088538, ENSG00000091513, ENSG00000091656, ENSG00000091844, ENSG00000099194, ENSG00000100433, ENSG00000101546, ENSG00000102678, ENSG00000103942, ENSG00000104154, ENSG00000104427, ENSG00000104435, ENSG00000105784, ENSG00000106688, ENSG00000106853, ENSG00000107282, ENSG00000109771, ENSG00000109832, ENSG00000112293, ENSG00000114948, ENSG00000115290, ENSG00000115355, ENSG00000115977, ENSG00000116133, ENSG00000118276, ENSG00000118402, ENSG00000118733, ENSG00000119283, ENSG00000119547, ENSG00000119946, ENSG00000121871, ENSG00000122012, ENSG00000123570, ENSG00000125814, ENSG00000127364, ENSG00000131370, ENSG00000132164, ENSG00000132639, ENSG00000132975, ENSG00000135002, ENSG00000135045, ENSG00000135472, ENSG00000135750, ENSG00000136531, ENSG00000136854, ENSG00000136928, ENSG00000137460, ENSG00000137478, ENSG00000138769, ENSG00000139220, ENSG00000139428, ENSG00000139915, ENSG00000141837, ENSG00000143469, ENSG00000144026, ENSG00000144036, ENSG00000144278, ENSG00000144285, ENSG00000144369, ENSG00000144583, ENSG00000145545, ENSG00000145864, ENSG00000145990, ENSG00000146151, ENSG00000146267, ENSG00000146352, ENSG00000146950, ENSG00000147117, ENSG00000147364, ENSG00000148798, ENSG00000149054, ENSG00000150361, ENSG00000150394, ENSG00000150627, ENSG00000151012, ENSG00000151229, ENSG00000152092, ENSG00000152578, ENSG00000153012, ENSG00000153233, ENSG00000155858, ENSG00000156298, ENSG00000156486, ENSG00000156535, ENSG00000158008, ENSG00000158186, ENSG00000158286, ENSG00000158528, ENSG00000158560, ENSG00000159164, ENSG00000160285, ENSG00000161551, ENSG00000162188, ENSG00000162409, ENSG00000162415, ENSG00000162929, ENSG00000163032, ENSG00000163053, ENSG00000163630, ENSG00000164188, ENSG00000164237, ENSG00000164512, ENSG00000164604, ENSG00000164742, ENSG00000164796, ENSG00000165379, ENSG00000166111, ENSG00000166321, ENSG00000166963, ENSG00000167414, ENSG00000168904, ENSG00000168959, ENSG00000169122, ENSG00000169282, ENSG00000169752, ENSG00000169760, ENSG00000169851, ENSG00000170396, ENSG00000170629, ENSG00000170873, ENSG00000171016, ENSG00000171435, ENSG00000171723, ENSG00000171914, ENSG00000172209, ENSG00000172893, ENSG00000173320, ENSG00000173452, ENSG00000174469, ENSG00000174482, ENSG00000174501, ENSG00000174599, ENSG00000175161, ENSG00000176148, ENSG00000176595, ENSG00000176641, ENSG00000177084, ENSG00000177181, ENSG00000177570, ENSG00000178201, ENSG00000178235, ENSG00000179083, ENSG00000179399, ENSG00000179542, ENSG00000179603, ENSG00000179796, ENSG00000179935, ENSG00000181072, ENSG00000182256, ENSG00000182326, ENSG00000182674, ENSG00000184258, ENSG00000184349, ENSG00000184408, ENSG00000184524, ENSG00000184672, ENSG00000184992, ENSG00000185090, ENSG00000185669, ENSG00000185737, ENSG00000185900, ENSG00000186310, ENSG00000186462, ENSG00000186469, ENSG00000187391, ENSG00000187902, ENSG00000187957, ENSG00000188176, ENSG00000188191, ENSG00000188211, ENSG00000188227, ENSG00000188394, ENSG00000188917, ENSG00000197044, ENSG00000197415, ENSG00000198185, ENSG00000198513, ENSG00000198673, ENSG00000198911, ENSG00000204764, ENSG00000204789, ENSG00000213760, ENSG00000244005, ENSG00000260230"
"M11","CD2_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.61011021862418e-09,19,"ENSG00000007968, ENSG00000072571, ENSG00000085999, ENSG00000089685, ENSG00000093009, ENSG00000101057, ENSG00000105011, ENSG00000111665, ENSG00000115163, ENSG00000121152, ENSG00000123485, ENSG00000131153, ENSG00000135451, ENSG00000148773, ENSG00000160957, ENSG00000166483, ENSG00000171848, ENSG00000175063, ENSG00000213347"
"M7","lightgreen_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.06965790599245e-09,15,"ENSG00000103021, ENSG00000111834, ENSG00000112539, ENSG00000116885, ENSG00000129295, ENSG00000139537, ENSG00000147400, ENSG00000150773, ENSG00000152763, ENSG00000158062, ENSG00000160345, ENSG00000163093, ENSG00000163818, ENSG00000168778, ENSG00000178053"
"M9","saddlebrown_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.25863007344913e-09,29,"ENSG00000041357, ENSG00000065427, ENSG00000105185, ENSG00000106028, ENSG00000111196, ENSG00000112081, ENSG00000115128, ENSG00000115875, ENSG00000115946, ENSG00000132603, ENSG00000136518, ENSG00000136522, ENSG00000136897, ENSG00000140307, ENSG00000147669, ENSG00000152240, ENSG00000154743, ENSG00000156697, ENSG00000156831, ENSG00000160124, ENSG00000164182, ENSG00000164258, ENSG00000164610, ENSG00000168818, ENSG00000170791, ENSG00000171202, ENSG00000172172, ENSG00000188010, ENSG00000225470"
"M6","yellow_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.41461034544727e-09,44,"ENSG00000005884, ENSG00000033327, ENSG00000034677, ENSG00000047457, ENSG00000058668, ENSG00000065485, ENSG00000067082, ENSG00000068323, ENSG00000069399, ENSG00000087086, ENSG00000103145, ENSG00000103257, ENSG00000105514, ENSG00000111266, ENSG00000113916, ENSG00000121281, ENSG00000125505, ENSG00000131941, ENSG00000131981, ENSG00000134109, ENSG00000143367, ENSG00000143819, ENSG00000144802, ENSG00000147408, ENSG00000161011, ENSG00000161013, ENSG00000161714, ENSG00000163565, ENSG00000164733, ENSG00000165617, ENSG00000166710, ENSG00000168615, ENSG00000169242, ENSG00000172071, ENSG00000172197, ENSG00000173545, ENSG00000173801, ENSG00000181788, ENSG00000184557, ENSG00000185753, ENSG00000185950, ENSG00000196083, ENSG00000196151, ENSG00000204592"
"M1","16_Parikshak2016__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.54650600271791e-09,40,"ENSG00000050748, ENSG00000069966, ENSG00000075340, ENSG00000084764, ENSG00000097021, ENSG00000100321, ENSG00000101210, ENSG00000105409, ENSG00000106123, ENSG00000110427, ENSG00000116675, ENSG00000124140, ENSG00000128872, ENSG00000130477, ENSG00000135709, ENSG00000139182, ENSG00000144711, ENSG00000145335, ENSG00000145362, ENSG00000152061, ENSG00000153558, ENSG00000155093, ENSG00000156453, ENSG00000157087, ENSG00000158445, ENSG00000162374, ENSG00000165152, ENSG00000165868, ENSG00000171132, ENSG00000174938, ENSG00000178171, ENSG00000180155, ENSG00000185345, ENSG00000185567, ENSG00000196876, ENSG00000198794, ENSG00000198910, ENSG00000198934, ENSG00000260837, ENSG00000261675"
"M16","green_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.8906155157966e-09,31,"ENSG00000057294, ENSG00000072274, ENSG00000100345, ENSG00000101911, ENSG00000105974, ENSG00000107796, ENSG00000108518, ENSG00000108829, ENSG00000109099, ENSG00000114850, ENSG00000121690, ENSG00000125753, ENSG00000126822, ENSG00000131459, ENSG00000134294, ENSG00000143457, ENSG00000145012, ENSG00000145632, ENSG00000148484, ENSG00000150093, ENSG00000150457, ENSG00000150990, ENSG00000153179, ENSG00000159176, ENSG00000164465, ENSG00000167460, ENSG00000168495, ENSG00000168807, ENSG00000169188, ENSG00000169504, ENSG00000196821"
"M16","greenyellow_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",3.27612527583822e-09,24,"ENSG00000065308, ENSG00000074695, ENSG00000108582, ENSG00000109089, ENSG00000109320, ENSG00000109814, ENSG00000113273, ENSG00000118680, ENSG00000119673, ENSG00000130508, ENSG00000131446, ENSG00000134910, ENSG00000135269, ENSG00000136026, ENSG00000137076, ENSG00000138119, ENSG00000138674, ENSG00000147883, ENSG00000148248, ENSG00000154309, ENSG00000159322, ENSG00000169756, ENSG00000182718, ENSG00000197702"
"M16","CD12_Gandal__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",4.18674402863231e-09,12,"ENSG00000101335, ENSG00000105974, ENSG00000107796, ENSG00000130176, ENSG00000138119, ENSG00000140092, ENSG00000140682, ENSG00000149591, ENSG00000163017, ENSG00000175899, ENSG00000182718, ENSG00000198467"
"M12","black_Schafer__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",6.64539506003163e-09,124,"ENSG00000005108, ENSG00000007341, ENSG00000008196, ENSG00000058729, ENSG00000068885, ENSG00000070950, ENSG00000072422, ENSG00000072756, ENSG00000081189, ENSG00000083535, ENSG00000083828, ENSG00000083937, ENSG00000087301, ENSG00000100578, ENSG00000101639, ENSG00000101935, ENSG00000101974, ENSG00000103994, ENSG00000104671, ENSG00000108091, ENSG00000108187, ENSG00000108559, ENSG00000109680, ENSG00000109775, ENSG00000111880, ENSG00000113231, ENSG00000113441, ENSG00000115084, ENSG00000115091, ENSG00000115514, ENSG00000115540, ENSG00000116120, ENSG00000117133, ENSG00000117475, ENSG00000117479, ENSG00000120837, ENSG00000121350, ENSG00000121481, ENSG00000122435, ENSG00000122483, ENSG00000122912, ENSG00000123505, ENSG00000124795, ENSG00000125945, ENSG00000127989, ENSG00000128708, ENSG00000130224, ENSG00000131171, ENSG00000131845, ENSG00000133687, ENSG00000133731, ENSG00000134375, ENSG00000134759, ENSG00000135698, ENSG00000136146, ENSG00000136937, ENSG00000136944, ENSG00000137770, ENSG00000138698, ENSG00000138741, ENSG00000139324, ENSG00000139687, ENSG00000141424, ENSG00000141428, ENSG00000142892, ENSG00000143156, ENSG00000144445, ENSG00000145331, ENSG00000145781, ENSG00000146757, ENSG00000149050, ENSG00000151466, ENSG00000151611, ENSG00000151952, ENSG00000152413, ENSG00000154556, ENSG00000154736, ENSG00000155100, ENSG00000155636, ENSG00000159579, ENSG00000162688, ENSG00000163002, ENSG00000163376, ENSG00000163607, ENSG00000163683, ENSG00000163697, ENSG00000164306, ENSG00000164347, ENSG00000164414, ENSG00000164438, ENSG00000165259, ENSG00000165338, ENSG00000165512, ENSG00000165606, ENSG00000167785, ENSG00000168116, ENSG00000168283, ENSG00000169193, ENSG00000171365, ENSG00000171469, ENSG00000171877, ENSG00000173674, ENSG00000174842, ENSG00000176463, ENSG00000178403, ENSG00000179152, ENSG00000180287, ENSG00000180776, ENSG00000181450, ENSG00000186272, ENSG00000188419, ENSG00000188779, ENSG00000189180, ENSG00000196922, ENSG00000196937, ENSG00000197045, ENSG00000198551, ENSG00000203668, ENSG00000206527, ENSG00000213639, ENSG00000239305, ENSG00000247556, ENSG00000249158, ENSG00000251022"
"M17","yellow_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.3600474731263e-08,19,"ENSG00000014164, ENSG00000100258, ENSG00000103335, ENSG00000104897, ENSG00000112787, ENSG00000130479, ENSG00000135723, ENSG00000141905, ENSG00000157933, ENSG00000160767, ENSG00000161847, ENSG00000165458, ENSG00000166484, ENSG00000167566, ENSG00000172375, ENSG00000175938, ENSG00000181222, ENSG00000186174, ENSG00000243279"
"M19","midnightblue_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",2.61341982061269e-08,12,"ENSG00000114391, ENSG00000118181, ENSG00000130255, ENSG00000156482, ENSG00000161016, ENSG00000163682, ENSG00000164587, ENSG00000177954, ENSG00000182899, ENSG00000198918, ENSG00000213741, ENSG00000231500"
"M1","pink_Mariani__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",5.602017112769e-08,53,"ENSG00000001461, ENSG00000010818, ENSG00000018236, ENSG00000050748, ENSG00000073150, ENSG00000082805, ENSG00000099822, ENSG00000100604, ENSG00000107317, ENSG00000107679, ENSG00000110169, ENSG00000112541, ENSG00000112715, ENSG00000113742, ENSG00000116675, ENSG00000119227, ENSG00000124772, ENSG00000135423, ENSG00000137727, ENSG00000137965, ENSG00000141404, ENSG00000143845, ENSG00000149575, ENSG00000150594, ENSG00000152061, ENSG00000154654, ENSG00000158089, ENSG00000161381, ENSG00000162434, ENSG00000162631, ENSG00000163577, ENSG00000165868, ENSG00000168481, ENSG00000169432, ENSG00000169836, ENSG00000171303, ENSG00000171867, ENSG00000173267, ENSG00000175874, ENSG00000179292, ENSG00000181444, ENSG00000181804, ENSG00000182255, ENSG00000184611, ENSG00000185052, ENSG00000185352, ENSG00000185477, ENSG00000186862, ENSG00000196391, ENSG00000196639, ENSG00000197106, ENSG00000221968, ENSG00000221995"
"M2","M16_Parikshak2013__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.18104945447784e-07,44,"ENSG00000003987, ENSG00000051382, ENSG00000065609, ENSG00000067221, ENSG00000067715, ENSG00000068366, ENSG00000088367, ENSG00000091157, ENSG00000105143, ENSG00000105220, ENSG00000106688, ENSG00000114948, ENSG00000118402, ENSG00000118473, ENSG00000118733, ENSG00000131437, ENSG00000135002, ENSG00000136404, ENSG00000136531, ENSG00000136854, ENSG00000138078, ENSG00000152092, ENSG00000152932, ENSG00000155099, ENSG00000158301, ENSG00000158528, ENSG00000159164, ENSG00000162105, ENSG00000164951, ENSG00000165434, ENSG00000166111, ENSG00000166974, ENSG00000174482, ENSG00000176055, ENSG00000179915, ENSG00000184672, ENSG00000186310, ENSG00000188191, ENSG00000197535, ENSG00000198513, ENSG00000198689, ENSG00000198780, ENSG00000198961, ENSG00000204856"
"M8","blue_Tylee__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.24105909628126e-07,41,"ENSG00000008130, ENSG00000047644, ENSG00000075426, ENSG00000087074, ENSG00000099331, ENSG00000099875, ENSG00000100296, ENSG00000101236, ENSG00000102007, ENSG00000104915, ENSG00000105722, ENSG00000116017, ENSG00000116260, ENSG00000116729, ENSG00000120129, ENSG00000125734, ENSG00000129925, ENSG00000130402, ENSG00000131408, ENSG00000131759, ENSG00000132510, ENSG00000135404, ENSG00000139083, ENSG00000143373, ENSG00000143570, ENSG00000146112, ENSG00000148400, ENSG00000148841, ENSG00000150403, ENSG00000157350, ENSG00000158710, ENSG00000160410, ENSG00000160570, ENSG00000160888, ENSG00000162889, ENSG00000165861, ENSG00000167491, ENSG00000170876, ENSG00000173327, ENSG00000175215, ENSG00000185262"
"M2","mod2_Gupta__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.39402146725726e-07,85,"ENSG00000003987, ENSG00000011677, ENSG00000036530, ENSG00000066032, ENSG00000068366, ENSG00000073464, ENSG00000077157, ENSG00000079841, ENSG00000081181, ENSG00000083720, ENSG00000087258, ENSG00000088367, ENSG00000088538, ENSG00000096092, ENSG00000101856, ENSG00000102452, ENSG00000107282, ENSG00000112972, ENSG00000115252, ENSG00000116133, ENSG00000118276, ENSG00000118473, ENSG00000118733, ENSG00000120137, ENSG00000120251, ENSG00000121871, ENSG00000122966, ENSG00000128578, ENSG00000131018, ENSG00000131370, ENSG00000133985, ENSG00000135472, ENSG00000136404, ENSG00000136854, ENSG00000139970, ENSG00000140396, ENSG00000143324, ENSG00000145545, ENSG00000150394, ENSG00000152092, ENSG00000152578, ENSG00000152932, ENSG00000153233, ENSG00000153563, ENSG00000153814, ENSG00000154027, ENSG00000156298, ENSG00000157064, ENSG00000157388, ENSG00000158186, ENSG00000158560, ENSG00000162105, ENSG00000162415, ENSG00000163053, ENSG00000163539, ENSG00000164983, ENSG00000165379, ENSG00000166206, ENSG00000166963, ENSG00000166974, ENSG00000168959, ENSG00000169710, ENSG00000170091, ENSG00000171314, ENSG00000171435, ENSG00000171587, ENSG00000171914, ENSG00000172209, ENSG00000176148, ENSG00000176595, ENSG00000177570, ENSG00000182674, ENSG00000183166, ENSG00000185090, ENSG00000185669, ENSG00000185737, ENSG00000186868, ENSG00000187902, ENSG00000196189, ENSG00000198513, ENSG00000198673, ENSG00000198780, ENSG00000198911, ENSG00000204634, ENSG00000261115"
"M1","8_Voineagu__C:/Users/karin/Dropbox/Arquivos_genomica_autistas/RNAseq/RNAseq_files/Resultados_finais/DATA/modules_allStudies.csv","User",1.87374901141588e-07,34,"ENSG00000054356, ENSG00000100321, ENSG00000100678, ENSG00000101210, ENSG00000103034, ENSG00000103056, ENSG00000105649, ENSG00000106089, ENSG00000114279, ENSG00000119227, ENSG00000123643, ENSG00000124507, ENSG00000129355, ENSG00000129990, ENSG00000130477, ENSG00000130558, ENSG00000135622, ENSG00000137267, ENSG00000139505, ENSG00000153558, ENSG00000154162, ENSG00000155093, ENSG00000157087, ENSG00000162631, ENSG00000164715, ENSG00000166448, ENSG00000169744, ENSG00000171450, ENSG00000176171, ENSG00000182870, ENSG00000184156, ENSG00000186487, ENSG00000198910, ENSG00000221946"
